kind	id	a	b	t0	r2_or_tfail	extra
fit	8	9.999999999408743	0.004927366682516991	1.480809705919659	0.983166844066943	6.492129987689326
fit	9	9.999878841646428	0.0026732697421378068	2.0933358931265045	0.99438432103625	11.330304281636668
fit	10	9.999999999999998	0.00246927339603098	0.0	0.6011561769741325	9.999950847913974
fit	11	9.999999996495538	0.002062924339072657	2.881830049509224	0.9848159055773859	14.851543204388657
fit	12	0.16658112905408146	0.09071234113700871	1.983221209830196	0.9828432088779405	12.087676308894471
fit	14	9.9999999999678	0.004094627234341193	1.111944825442734	0.9414444625105303	7.142435802339433
unit	id	sigma	S	a	b	t0	t_fail	t_alarm	hit	fa_rate
unit	605	1	1.3204525009121781	1.849384465237552	1.704187766371375	0.0015547335109096247	53.98138339245753	142.0260724061946	0.525	1	nan
unit	606	0	0.241511327416282	4.075903805078148	6.119525797614806	0.026879883707269382	nan	nan	nan	0	433.85
unit	607	1	0.0981777050517521	6.852359935060013	10.556002247318373	0.012097104346355619	46.61232100721726	48.54725611112608	0.08472222222222223	1	nan
unit	608	0	0.07651666925824759	8.73794474760024	2.425929055848006	0.003321534343347333	nan	nan	nan	0	557.7
unit	609	1	0.07509129666073337	8.448810807808941	7.819856294013442	0.002189339129166978	91.25084212087897	105.62481306354272	0.3138888888888889	1	nan
unit	610	0	0.47051878617467896	1.8354805616078302	3.7850423004383704	0.0036796198766292395	nan	nan	nan	0	612.15
unit	611	1	0.43684887945814554	2.2241310401199943	1.054893177482799	0.03792640784059618	55.407961792969544	61.01570808289993	0.04027777777777778	1	nan
unit	612	0	0.08972075944477054	8.532005144513137	0.9091359998244893	0.0012067460066663826	nan	nan	nan	0	224.9
unit	613	1	0.07114186903476657	8.67536969930431	0.06365594986452562	0.009991628508290202	95.23933716217299	254.853346462317	0.03611111111111111	0	nan
unit	614	0	0.07353800740971879	8.566532747463366	5.4407748517461325	0.006308180798993325	nan	nan	nan	0	317.1
unit	615	1	0.07353800740971879	8.566532747463366	0.8008472984898869	0.004541975352148964	42.72546935715195	102.5412449427248	0.14722222222222223	1	nan
unit	616	0	0.07987593590847152	8.014140759840798	3.8598543778950423	0.0012050518754795833	nan	nan	nan	0	244.05
unit	617	1	0.06570933727675661	8.085177409598394	7.132467484297421	0.0023473881522079287	10.405336059639614	25.081513443256807	0.08055555555555556	1	nan
unit	618	0	0.07003120857964042	9.03106919272778	10.362951508053618	0.0011919955408561307	nan	nan	nan	0	48.3
unit	619	1	0.241511327416282	4.075903805078148	9.544209233832817	0.02088393063993618	82.81735757994164	84.0554726329782	0.005555555555555556	1	nan
unit	620	0	0.06570933727675661	8.085177409598394	11.800228957251232	0.011556904444620859	nan	nan	nan	0	191.0
unit	621	1	0.17150235877700495	4.7662767211909225	0.7527639392383425	0.0012912864700664194	22.107219609061197	244.1832091501496	0.24444444444444444	0	nan
unit	622	0	0.1104994487895336	5.867510368605203	5.046148113552121	0.000390104928936145	nan	nan	nan	0	49.75
unit	623	1	0.5998237311057958	1.6316276612167815	0.4836510853234744	0.0014193798037445042	6.255865402338389	299.8135201246637	0.09305555555555556	0	nan
unit	624	0	0.08235991544572548	8.816557300274935	8.65114484080314	0.007183853569082479	nan	nan	nan	0	344.55
unit	625	1	0.06617259937531154	8.92814831892865	1.4523017368621423	0.028351514954423628	49.7210364999791	55.32326254774196	2.352777777777778	1	nan
unit	626	0	0.07172854276038826	8.946408935785406	27.95174139601948	0.009378784856114554	nan	nan	nan	0	214.9
unit	627	1	0.07034099306314577	8.930675626709197	1.2758734486915742	0.004542498338255924	66.35546727563506	105.747005621293	0.05	1	nan
unit	628	0	0.06901479245493092	9.20419497808617	9.399522820735951	0.007203421490552518	nan	nan	nan	0	188.7
unit	629	1	0.1104994487895336	5.867510368605203	0.6099962547253835	0.006539951520806447	32.65862480820978	85.17816043791379	0.011111111111111112	1	nan
unit	630	0	0.08329095362678211	7.845857503657191	22.104548831609623	0.006489633548117771	nan	nan	nan	0	505.75
unit	631	1	0.06617259937531154	8.92814831892865	11.97384702364477	0.008185926948784686	13.566052741532381	16.09036811069391	0.025	1	nan
unit	632	0	0.06570933727675661	8.085177409598394	25.27459375155203	0.0032176637089471865	nan	nan	nan	0	99.7
unit	633	1	0.06983644824742441	8.933652988792224	0.79977248067638	0.00561356921640143	53.39179869865532	101.84607726047304	0.0	1	nan
unit	634	0	0.06861560537297894	9.219327591281345	3.370986804508243	0.0005927160394418212	nan	nan	nan	0	249.55
unit	635	1	0.0918794841646453	7.659592484860813	62.40749635057604	0.017582114489697237	10.343588053372274	10.570974050758231	0.013888888888888888	1	nan
unit	636	0	0.17150235877700495	4.7662767211909225	0.5197296145586482	0.005788570239238598	nan	nan	nan	0	180.7
unit	637	1	0.08329095362678211	7.845857503657191	1.7313715572015311	0.014608055822825278	90.50743973616851	99.74038696440584	0.041666666666666664	1	nan
unit	638	0	0.07651666925824759	8.73794474760024	0.17708239536371143	0.009789540465271918	nan	nan	nan	0	243.45
unit	639	1	0.0981777050517521	6.852359935060013	0.3657172652315508	0.11521166807199533	58.10181032448977	62.62329105963359	0.21388888888888888	1	nan
unit	640	0	0.07034099306314577	8.930675626709197	2.7251694233722676	0.0013349029801631304	nan	nan	nan	0	260.65
unit	641	1	0.07441020346924392	7.329060131644633	1.7231562811603585	0.0019372135270724431	37.82053614309104	107.75437438797277	0.08333333333333333	1	nan
unit	642	0	0.07651666925824759	8.73794474760024	3.007577886182107	0.002233042572830545	nan	nan	nan	0	454.15
unit	643	1	0.06293562568174967	9.307313720240804	52.33855698997882	0.01788158187177224	64.68843150249508	64.95491919903803	0.029166666666666667	1	nan
unit	644	0	0.1104994487895336	5.867510368605203	0.372408250201399	0.015027987572108794	nan	nan	nan	0	288.85
unit	645	1	0.07114186903476657	8.67536969930431	0.15534281660808638	0.007083476903081542	34.87764217302412	170.27707782094998	0.14166666666666666	1	nan
unit	646	0	0.06293562568174967	9.307313720240804	125.52761078581409	0.0066733409957443115	nan	nan	nan	0	323.7
unit	647	1	0.47051878617467896	1.8354805616078302	13.559593893935546	0.002092389923499616	45.50505952360799	54.23633225540908	0.5027777777777778	1	nan
unit	648	0	0.07987593590847152	8.014140759840798	8.33602551157171	0.11669826326152657	nan	nan	nan	0	639.7
unit	649	1	0.08329095362678211	7.845857503657191	28.155370512451807	0.010830750455309133	8.228706333685455	9.044911223468578	0.24027777777777778	1	nan
unit	650	0	0.07441020346924392	7.329060131644633	197.54901159851906	0.017742105487295094	nan	nan	nan	0	68.6
unit	651	1	0.5998237311057958	1.6316276612167815	1.779266295539921	0.06690266164485527	26.20779919021684	28.172940903699853	0.03888888888888889	1	nan
unit	652	0	0.06293562568174967	9.307313720240804	123.59359183749436	0.008802021564961416	nan	nan	nan	0	514.45
unit	653	1	0.0675836924517922	9.494772358585028	7.665942988599479	0.05211675311710717	16.46570121498465	17.08145898449368	0.02361111111111111	1	nan
unit	654	0	0.07199640505015065	8.991666639725787	3.353611341614851	0.002631948977311917	nan	nan	nan	0	20.6
unit	655	1	0.06983644824742441	8.933652988792224	6.783992039676165	0.001271556026978341	55.93148940877202	84.39164098596797	0.09583333333333334	1	nan
unit	656	0	0.08972075944477054	8.532005144513137	0.12618411403702015	0.0023665671609978526	nan	nan	nan	0	128.75
unit	657	1	0.0675836924517922	9.494772358585028	9.691495599404714	0.007962182380519338	47.18899233345966	50.38770246507008	0.016666666666666666	1	nan
unit	658	0	0.08567542351293418	8.472590372355025	90.75247110244278	0.0011964771873857914	nan	nan	nan	0	409.5
unit	659	1	0.17150235877700495	4.7662767211909225	0.6090947743067858	0.0007515925061302232	97.392216155439	554.9611323301169	0.12638888888888888	0	nan
unit	660	0	0.07034099306314577	8.930675626709197	19.83374323550013	0.00195397204814704	nan	nan	nan	0	99.9
unit	661	1	0.07003120857964042	9.03106919272778	1.4117281298246949	0.031556963557173454	68.47270446790566	73.63934620491429	0.25	1	nan
unit	662	0	0.06861560537297894	9.219327591281345	18.074194970011845	0.04412654589208434	nan	nan	nan	0	280.05
unit	663	1	0.241511327416282	4.075903805078148	0.6668298687329804	0.00012152714663680542	28.946798472807462	2648.8304175689086	1.8472222222222223	0	nan
unit	664	0	0.06271659177689277	8.94459617454187	4.024612162826395	0.0044230738646786625	nan	nan	nan	0	110.9
unit	665	1	0.07509129666073337	8.448810807808941	3.4049169226884746	0.045897254483558594	11.094658523200913	12.638385338438626	0.009722222222222222	1	nan
unit	666	0	0.241511327416282	4.075903805078148	7.763381901702083	0.01308913959070577	nan	nan	nan	0	226.0
unit	667	1	0.07889793219269021	8.499716642980067	4.991395571347567	0.0022227974190669464	76.9987139640415	98.98553497846412	0.25833333333333336	1	nan
unit	668	0	0.07509129666073337	8.448810807808941	3.8907862353856264	0.008634953469601307	nan	nan	nan	0	196.3
unit	669	1	0.07199640505015065	8.991666639725787	59.585865341239845	0.012389053950844171	26.181578269047876	26.519525687927057	1.0416666666666667	1	nan
unit	670	0	0.241511327416282	4.075903805078148	28.031545529916535	0.0030006342980337564	nan	nan	nan	0	508.1
unit	671	1	0.07353800740971879	8.566532747463366	27.608006394811696	0.0013485564019838235	14.262256248022316	20.94687869185886	0.09444444444444444	1	nan
unit	672	0	0.07044084803853763	8.652551455057065	1.5874189412436777	0.0019052356920087666	nan	nan	nan	0	399.45
unit	673	1	0.0918794841646453	7.659592484860813	38.928386111054806	0.017820797464482	92.69147350121948	93.05068949262287	0.15694444444444444	1	nan
unit	674	0	0.0713143835022201	9.023670076799482	4.031380495970049	0.0032131940978116693	nan	nan	nan	0	201.3
unit	675	1	0.08329095362678211	7.845857503657191	5.6741262540659765	0.006082132100541124	11.827619587850082	18.916683142091948	0.03888888888888889	1	nan
unit	676	0	0.43684887945814554	2.2241310401199943	67.74750318380087	0.14293710083271027	nan	nan	nan	0	665.5
unit	677	1	0.06945089529985875	9.022742269823246	15.008636172848766	0.01540032001251919	13.76590105367668	14.838597522582834	0.001388888888888889	1	nan
unit	678	0	0.07199640505015065	8.991666639725787	19.57732027489286	0.0028573424979222934	nan	nan	nan	0	343.4
unit	679	1	0.0981777050517521	6.852359935060013	1.0520804350481636	0.021433179528823003	26.657778846882806	36.60468145637921	0.1125	1	nan
unit	680	0	0.5998237311057958	1.6316276612167815	8.88774723507036	0.007077387901446043	nan	nan	nan	0	10.55
unit	681	1	0.06271659177689277	8.94459617454187	16.807848564077513	0.00014953595468398617	93.91628562810153	192.6515391827012	0.0	1	nan
unit	682	0	0.07114186903476657	8.67536969930431	7.823196084396212	0.0055788074964274155	nan	nan	nan	0	490.3
unit	683	1	0.06570933727675661	8.085177409598394	64.75808052356493	0.017068143165358575	16.601176823037907	16.826924249389922	0.08611111111111111	1	nan
unit	684	0	0.06570933727675661	8.085177409598394	11.812751125142247	0.0013015749054001364	nan	nan	nan	0	437.8
unit	685	1	0.07003120857964042	9.03106919272778	13.89345879680181	0.0013501382844229514	73.6585857245678	86.86767871303233	0.33055555555555555	1	nan
unit	686	0	0.07044084803853763	8.652551455057065	14.263358503383673	0.013829754293458528	nan	nan	nan	0	438.75
unit	687	1	0.06570933727675661	8.085177409598394	78.75484548505318	0.0010755733972465699	53.69391314402044	56.640601920688	0.12222222222222222	1	nan
unit	688	0	0.07114186903476657	8.67536969930431	1.018448466962444	0.0032408262238419693	nan	nan	nan	0	408.65
unit	689	1	0.08687594411065401	8.141955282701556	0.6658512173952819	0.011802421101883	85.43810742541496	112.44847030148553	0.36944444444444446	1	nan
unit	690	0	0.0918794841646453	7.659592484860813	0.13239724393814126	0.0034391888205140583	nan	nan	nan	0	496.6
unit	691	1	0.07509129666073337	8.448810807808941	3.5008308839780042	0.001297533324981308	90.59660022581443	143.75673679301565	2.0944444444444446	1	nan
unit	692	0	1.3204525009121781	1.849384465237552	0.8198628196559791	0.0011125385654423585	nan	nan	nan	0	75.3
unit	693	1	0.07172854276038826	8.946408935785406	1.1888285448007005	0.0028324355896987567	50.13895279385536	117.52296198859688	0.21944444444444444	1	nan
unit	694	0	0.0713143835022201	9.023670076799482	14.024585327507866	0.3807263735488921	nan	nan	nan	0	257.85
unit	695	1	0.07034099306314577	8.930675626709197	4.213257108618648	0.0032349489328497155	59.83699544890573	77.65575720626182	0.09722222222222222	1	nan
unit	696	0	0.07034099306314577	8.930675626709197	2.6996726335576966	0.033956951420706406	nan	nan	nan	0	334.5
unit	697	1	0.08972075944477054	8.532005144513137	1.7940320706700315	0.01126081617192221	23.538706874034457	35.1238993035894	0.0125	1	nan
unit	698	0	0.06983644824742441	8.933652988792224	3.7384984957737912	0.0398944561255097	nan	nan	nan	0	568.5
unit	699	1	0.06945089529985875	9.022742269823246	19.841307928783298	0.022051964439243985	33.350711651866156	33.91851851107299	0.2013888888888889	1	nan
unit	700	0	1.3204525009121781	1.849384465237552	14.75110992254225	0.0006485401238262742	nan	nan	nan	0	489.05
unit	701	1	0.07172854276038826	8.946408935785406	5.32363646310145	0.01516051631666718	89.7175081553789	92.74452190114762	0.29583333333333334	1	nan
unit	702	0	0.07114186903476657	8.67536969930431	860.0293413683721	0.0034575660077239504	nan	nan	nan	0	618.4
unit	703	1	0.08687594411065401	8.141955282701556	1.6649638162500158	0.0055253918304667285	81.93719218440447	107.25581946434194	0.09861111111111111	1	nan
unit	704	0	0.08235991544572548	8.816557300274935	0.9101496648084009	0.0036784931647672434	nan	nan	nan	0	69.95
unit	705	1	0.07199640505015065	8.991666639725787	6.403362559287264	0.004173042841804442	65.39843075096553	74.5761756378071	0.013888888888888888	1	nan
unit	706	0	0.08628542398493783	8.361438060979085	14.912572900886468	0.002592558116182041	nan	nan	nan	0	392.7
unit	707	1	0.0675836924517922	9.494772358585028	0.36491182075385287	0.0010780868532360387	57.4428051861875	541.4697995347503	0.12777777777777777	0	nan
unit	708	0	0.47051878617467896	1.8354805616078302	28.374472676460762	0.005547904916611867	nan	nan	nan	0	0.6
unit	709	1	0.07368534337228515	8.428932672355476	2.0363344453183627	0.0017615165748644914	17.271554434006298	83.00951386706907	0.058333333333333334	1	nan
unit	710	0	0.47051878617467896	1.8354805616078302	0.8213975630220968	0.006920855135792964	nan	nan	nan	0	182.3
unit	711	1	0.06861560537297894	9.219327591281345	2.8299664983001205	0.00897785529964641	26.59242769256158	36.02161132239724	0.004166666666666667	1	nan
unit	712	0	0.08687594411065401	8.141955282701556	104.61389174745216	0.012833720173958948	nan	nan	nan	0	125.25
unit	713	1	0.0675836924517922	9.494772358585028	8.472314317849884	0.0054633312723877435	41.57791669428639	46.900840801405174	0.23472222222222222	1	nan
unit	714	0	0.07441020346924392	7.329060131644633	4.632917718420533	0.020025203699097615	nan	nan	nan	0	365.55
unit	715	1	0.07651666925824759	8.73794474760024	2.1295957042316846	0.022322997603984367	3.9484387833459147	8.92081980339634	0.3013888888888889	1	nan
unit	716	0	0.43684887945814554	2.2241310401199943	4.168380887534007	0.0011404263584810133	nan	nan	nan	0	404.65
unit	717	1	0.06271659177689277	8.94459617454187	0.28687145611658776	0.001967775987281904	48.34694276227499	366.84074921591014	0.05138888888888889	0	nan
unit	718	0	0.07034099306314577	8.930675626709197	1.433342585809576	0.0003921686215521479	nan	nan	nan	0	83.95
unit	719	1	0.07114186903476657	8.67536969930431	27.219927737118503	0.007412485366378249	32.67239259137614	33.90578821951985	0.21944444444444444	1	nan
unit	720	0	0.06983644824742441	8.933652988792224	4.839463659830206	0.047520426764147305	nan	nan	nan	0	474.5
unit	721	1	0.0713143835022201	9.023670076799482	18.469262565219907	0.023084653994767647	12.330516493845312	12.91294714510855	0.15555555555555556	1	nan
unit	722	0	0.08567542351293418	8.472590372355025	2.779283074389985	0.012774980936711342	nan	nan	nan	0	593.95
unit	723	1	0.06271659177689277	8.94459617454187	6.392010164520466	0.0003764828239642978	18.453621609425472	120.35961092642222	0.4777777777777778	1	nan
unit	724	0	0.07114186903476657	8.67536969930431	3.672241491534616	0.0019962501968535393	nan	nan	nan	0	265.75
unit	725	1	0.07509129666073337	8.448810807808941	0.3127702644982754	9.160209548435103e-05	28.80899845646102	6441.3538643372485	0.3263888888888889	0	nan
unit	726	0	0.0675836924517922	9.494772358585028	6.1658420890057775	0.016830367377499447	nan	nan	nan	0	262.85
unit	727	1	0.06617259937531154	8.92814831892865	5.601130320941232	0.01317297142190697	90.31132553230131	93.6261766799511	0.0875	1	nan
unit	728	0	0.07987593590847152	8.014140759840798	1.343628762840456	0.0011906347534915713	nan	nan	nan	0	276.1
unit	729	1	0.07441020346924392	7.329060131644633	19.923447553440297	0.002845472718769366	98.74932796357719	103.13171228784321	0.12777777777777777	1	nan
unit	730	0	0.07353800740971879	8.566532747463366	7.147259932054228	0.0026456431990872194	nan	nan	nan	0	658.55
unit	731	1	0.07368534337228515	8.428932672355476	1.7669604411229711	0.021112304609616068	75.00721102532631	81.27515964592935	0.6291666666666667	1	nan
unit	732	0	0.06540208768606372	9.515689123814024	2.9144473380723124	0.011054571796125732	nan	nan	nan	0	607.0
unit	733	1	0.17150235877700495	4.7662767211909225	5.059848959358243	0.00014199063352720844	81.82004902521456	421.46750436313334	0.011111111111111112	0	nan
unit	734	0	0.06540208768606372	9.515689123814024	4.162619383629248	0.003011806467751402	nan	nan	nan	0	290.9
unit	735	1	0.241511327416282	4.075903805078148	0.6203366674892646	0.0010279064323828464	22.31732774709027	351.7420278077657	0.06527777777777778	0	nan
unit	736	0	0.08687594411065401	8.141955282701556	3.592891674054148	0.023808725905573428	nan	nan	nan	0	235.6
unit	737	1	0.08972075944477054	8.532005144513137	1.6459136631333835	0.0023605898753951433	75.07426983932932	134.97676268657068	0.4861111111111111	1	nan
unit	738	0	0.08329095362678211	7.845857503657191	8.229021285854987	0.011506310784365497	nan	nan	nan	0	246.3
unit	739	1	0.0981777050517521	6.852359935060013	0.3336881907940991	0.0015132551748127752	44.95158567409926	414.45960602323123	0.03194444444444444	0	nan
unit	740	0	0.07114186903476657	8.67536969930431	1.9568043936893627	0.03404261766839063	nan	nan	nan	0	478.75
unit	741	1	0.07199640505015065	8.991666639725787	32.002195181079166	0.028002425196377786	60.29278657288135	60.57067710005737	0.13194444444444445	1	nan
unit	742	0	0.08972075944477054	8.532005144513137	39.85359673243002	0.0004910387672567328	nan	nan	nan	0	292.55
unit	743	1	0.07441020346924392	7.329060131644633	19.13487909633847	0.013676473528490555	34.01578679284943	34.96490088319653	0.0875	1	nan
unit	744	0	0.06617259937531154	8.92814831892865	11.22349861947239	0.00644697037365731	nan	nan	nan	0	102.05
unit	745	1	0.06293562568174967	9.307313720240804	0.8901656310401573	0.0012704019043960387	82.12219355823714	276.9591759815895	0.07777777777777778	0	nan
unit	746	0	0.08687594411065401	8.141955282701556	12.847628396526636	0.010230746835942845	nan	nan	nan	0	613.35
unit	747	1	0.0981777050517521	6.852359935060013	12.464698468549896	0.0034875180669951475	49.62902389961642	55.32308975181181	0.07083333333333333	1	nan
unit	748	0	0.06293562568174967	9.307313720240804	23.89086430215992	0.09791560489365281	nan	nan	nan	0	94.95
unit	749	1	0.08972075944477054	8.532005144513137	0.9253996793472316	0.00766953110159225	6.354502595669697	37.53473881046591	0.2125	1	nan
unit	750	0	0.06983644824742441	8.933652988792224	30.360071598488304	0.00034474288116375035	nan	nan	nan	0	357.05
unit	751	1	0.07172854276038826	8.946408935785406	0.01813785881394471	0.0005825986717172585	94.5367058654821	4717.787627243027	0.2986111111111111	0	nan
unit	752	0	0.06617259937531154	8.92814831892865	6.486745355447407	0.012319641433887899	nan	nan	nan	0	516.55
unit	753	1	0.43684887945814554	2.2241310401199943	0.625677938528366	0.003880362649144993	59.21426452741815	145.84601525071824	0.09305555555555556	1	nan
unit	754	0	0.08972075944477054	8.532005144513137	9.57762119534378	0.0015172874851757077	nan	nan	nan	0	82.9
unit	755	1	0.07368534337228515	8.428932672355476	26.377960491410384	0.0036894003901641985	83.10935001681462	85.66612819195213	0.1486111111111111	1	nan
unit	756	0	0.0918794841646453	7.659592484860813	9.000374048332	0.002201920645159922	nan	nan	nan	0	332.05
unit	757	1	0.07044084803853763	8.652551455057065	13.40844366916981	0.0027219831466475664	31.676388174486227	38.46308748044005	0.006944444444444444	1	nan
unit	758	0	0.47051878617467896	1.8354805616078302	0.8470175212712795	0.0010927019288831307	nan	nan	nan	0	28.85
unit	759	1	0.2791776079740415	3.163557797834569	4.527314999284007	0.00990172905895024	23.035482918002927	28.463789868353057	0.0	1	nan
unit	760	0	0.08329095362678211	7.845857503657191	0.026900142763490273	0.0010732341678452997	nan	nan	nan	0	80.7
unit	761	1	0.0713143835022201	9.023670076799482	0.4670505306496628	0.0021591737163503986	94.84156185528555	293.39383927638545	0.8166666666666667	0	nan
unit	762	0	0.07034099306314577	8.930675626709197	1.9662877780381498	0.005377135845353024	nan	nan	nan	0	214.05
unit	763	1	0.08628542398493783	8.361438060979085	0.1883930638783706	0.005834299987661723	91.55373279168752	236.31580713087357	0.043055555555555555	0	nan
unit	764	0	0.08329095362678211	7.845857503657191	2.967458341179504	0.0018371649945477823	nan	nan	nan	0	164.0
unit	765	1	0.07114186903476657	8.67536969930431	119.5686343970555	0.0017477729555781148	10.179824790927274	11.374869345933746	0.001388888888888889	1	nan
unit	766	0	0.07987593590847152	8.014140759840798	0.7811007099496299	0.006566793221527555	nan	nan	nan	0	233.85
unit	767	1	0.0918794841646453	7.659592484860813	39.86853536613138	0.0038750359297270616	73.7372864857613	75.35044071986813	0.36666666666666664	1	nan
unit	768	0	0.06861560537297894	9.219327591281345	0.9799476513525758	0.000568184737249375	nan	nan	nan	0	525.95
unit	769	1	0.07003120857964042	9.03106919272778	1.090341265953401	0.00414367304295827	40.01106803053906	89.83003787033968	0.2638888888888889	1	nan
unit	770	0	0.07987593590847152	8.014140759840798	7.439531523350502	0.003947848730327948	nan	nan	nan	0	569.35
unit	771	1	0.07441020346924392	7.329060131644633	165.57879708999454	0.014998202469129945	46.88343815777223	46.984031310235174	0.5388888888888889	1	nan
unit	772	0	0.06617259937531154	8.92814831892865	9.881409927270346	0.0017587782962822176	nan	nan	nan	0	285.9
unit	773	1	0.07003120857964042	9.03106919272778	12.880194258290535	0.0036552206576637362	39.058744954291896	44.317984347278625	0.1638888888888889	1	nan
unit	774	0	0.07651666925824759	8.73794474760024	23.62553968158216	0.05747179531281754	nan	nan	nan	0	224.15
unit	775	1	0.07114186903476657	8.67536969930431	115.98774826826048	0.0003172756421370328	40.64943885470922	47.43559018627694	0.008333333333333333	1	nan
unit	776	0	0.07889793219269021	8.499716642980067	4.822160071040402	0.002585107556990429	nan	nan	nan	0	635.4
unit	777	1	0.07003120857964042	9.03106919272778	28.463657721096112	0.03184714683056853	21.268448689488952	21.543034746629402	0.5069444444444444	1	nan
unit	778	0	0.08628542398493783	8.361438060979085	11.40040609964546	0.003484558238611563	nan	nan	nan	0	461.0
unit	779	1	0.07172854276038826	8.946408935785406	3.793532899675987	0.0033675448668024095	35.79079704215272	54.74259845166465	0.49027777777777776	1	nan
unit	780	0	0.241511327416282	4.075903805078148	4.57696798274702	0.007819674725879192	nan	nan	nan	0	144.25
unit	781	1	0.06293562568174967	9.307313720240804	1.9611721435528644	0.005066649443925116	2.210081515920346	25.890509979697	0.1	1	nan
unit	782	0	1.3204525009121781	1.849384465237552	2.519706788917691	0.2004256561114528	nan	nan	nan	0	547.35
unit	783	1	0.08687594411065401	8.141955282701556	2.2846301980441184	0.004145941182868042	65.99864855274402	91.04569360704838	0.06527777777777778	1	nan
unit	784	0	0.06861560537297894	9.219327591281345	3.925455700979976	0.04506384386683022	nan	nan	nan	0	64.45
unit	785	1	0.08628542398493783	8.361438060979085	1.3960105135197196	0.011288746401655137	70.3773366277579	84.9702726546007	0.09861111111111111	1	nan
unit	786	0	0.08687594411065401	8.141955282701556	12.115301276893463	0.05634825330456206	nan	nan	nan	0	267.6
unit	787	1	0.07987593590847152	8.014140759840798	1.1541168910163107	0.0030478170047342143	25.971770737537877	90.30407892567263	0.058333333333333334	1	nan
unit	788	0	1.3204525009121781	1.849384465237552	9.969489867741524	0.0017374200473416804	nan	nan	nan	0	423.05
unit	789	1	0.08329095362678211	7.845857503657191	13.501118151159679	0.10661471022580253	95.91208133652493	96.08417421963118	1.0013888888888889	1	nan
unit	790	0	0.0981777050517521	6.852359935060013	7.345055980248159	0.0006323358211669524	nan	nan	nan	0	450.85
unit	791	1	0.07172854276038826	8.946408935785406	3.9501679901975297	0.07223353069277393	4.388842852259745	5.238398652652483	0.12222222222222222	1	nan
unit	792	0	0.07172854276038826	8.946408935785406	25.97011707787949	0.02755112222252823	nan	nan	nan	0	466.75
unit	793	1	0.07003120857964042	9.03106919272778	87.91348843062939	0.0034288887747316622	75.2803739301882	76.1085340732048	0.44305555555555554	1	nan
unit	794	0	0.06617259937531154	8.92814831892865	24.92619224406624	0.024709256127845098	nan	nan	nan	0	350.0
unit	795	1	0.08972075944477054	8.532005144513137	17.997641823538153	0.0356537588301248	50.67567895129062	51.06259795992707	0.39861111111111114	1	nan
unit	796	0	0.08628542398493783	8.361438060979085	4.684118042650741	0.013131658685060148	nan	nan	nan	0	619.05
unit	797	1	0.2791776079740415	3.163557797834569	1.166094400137599	0.052824439962390245	36.608972139587095	40.28610747000381	0.4930555555555556	1	nan
unit	798	0	0.07114186903476657	8.67536969930431	4.518979424476827	0.003423752743673522	nan	nan	nan	0	641.25
unit	799	1	0.17150235877700495	4.7662767211909225	0.4029615277613699	0.06111088509826183	14.305505550370029	22.203887611900406	0.7180555555555556	1	nan
unit	800	0	0.06945089529985875	9.022742269823246	25.438041849503893	0.0012865739832071633	nan	nan	nan	0	342.2
unit	801	1	0.06945089529985875	9.022742269823246	48.84474252539211	0.004378846599236056	11.328532993245538	12.49441177957094	1.336111111111111	1	nan
unit	802	0	0.08567542351293418	8.472590372355025	7.917774485536617	0.01781007032559519	nan	nan	nan	0	224.1
unit	803	1	0.07368534337228515	8.428932672355476	2.428765878156352	0.09304871453472856	2.068513061569291	3.1214339584998165	0.6944444444444444	1	nan
unit	804	0	0.0713143835022201	9.023670076799482	2.6886445625624376	0.001327590188415726	nan	nan	nan	0	362.35
unit	805	1	0.07172854276038826	8.946408935785406	270.0367190828769	0.03941332573467451	64.02093665137907	64.04441530268544	0.058333333333333334	1	nan
unit	806	0	0.07353800740971879	8.566532747463366	1.1512578688707402	0.00031357048596021775	nan	nan	nan	0	696.2
unit	807	1	0.08329095362678211	7.845857503657191	27.181307366227518	0.009496656158955702	55.56178483354232	56.52585657657215	0.004166666666666667	1	nan
unit	808	0	0.0918794841646453	7.659592484860813	35.69047028302192	0.0038580031628361305	nan	nan	nan	0	233.35
unit	809	1	0.0981777050517521	6.852359935060013	7.643324558232961	0.006189181649333976	25.090196100315726	30.290358469372723	0.2875	1	nan
unit	810	0	0.06271659177689277	8.94459617454187	1.8737953581337234	0.005036986852633295	nan	nan	nan	0	390.1
unit	811	1	0.0713143835022201	9.023670076799482	11.022782260402025	0.011001022632898977	83.72389153219959	85.76251338606761	0.28055555555555556	1	nan
unit	812	0	0.07889793219269021	8.499716642980067	7.730132060179304	0.0013072535745220929	nan	nan	nan	0	242.8
unit	813	1	1.3204525009121781	1.849384465237552	5.625085663693539	0.005861821956598945	54.401866241180194	61.8201167824801	0.0	1	nan
unit	814	0	0.06271659177689277	8.94459617454187	2.0987806662388975	0.0532254470976336	nan	nan	nan	0	366.85
unit	815	1	0.1104994487895336	5.867510368605203	19.232019567699606	0.004727027132130166	64.96904503015274	67.7012889074604	0.6291666666666667	1	nan
unit	816	0	0.17150235877700495	4.7662767211909225	0.13293294319866694	0.007191863224307048	nan	nan	nan	0	481.4
unit	817	1	0.08972075944477054	8.532005144513137	1.0047649548483162	0.0063212450123744214	60.31529328284773	95.46574691182688	0.027777777777777776	1	nan
